0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,0,-0.00109685,0.00109685,-0.0021937,0.0021937,0.000548424,-0.000548424,0.00164527,-0.00164527,0.00274212,
